Nr.	Pos. [°2Th.]	Q [1/Å]	Iberechn. [cts]	Iback [cts]	Std.Abw.	d-Werte	CT [s]	Intensity [Counts]
6646	106.4016	6.5315			22.2037	0.9620	32.8950	493.0058
6647	106.4146	6.5320			21.8358	0.9619	32.8950	476.8021
6648	106.4276	6.5326			20.9762	0.9618	32.8950	440.0000
6649	106.4406	6.5331			20.9814	0.9617	32.8950	440.2191
6650	106.4536	6.5337			21.1319	0.9617	32.8950	446.5584
6651	106.4666	6.5343			21.6052	0.9616	32.8950	466.7833
6652	106.4796	6.5348			21.3134	0.9615	32.8950	454.2631
6653	106.4926	6.5354			22.2008	0.9614	32.8950	492.8761
6654	106.5056	6.5359			21.7999	0.9613	32.8950	475.2358
6655	106.5186	6.5365			22.0397	0.9613	32.8950	485.7468
6656	106.5316	6.5370			21.3999	0.9612	32.8950	457.9554
6657	106.5446	6.5376			21.6445	0.9611	32.8950	468.4856
6658	106.5576	6.5381			21.3924	0.9610	32.8950	457.6335
6659	106.5706	6.5387			21.1350	0.9609	32.8950	446.6898
6660	106.5836	6.5392			21.2282	0.9608	32.8950	450.6368
6661	106.5966	6.5398			21.7911	0.9608	32.8950	474.8536
6662	106.6096	6.5403			21.6735	0.9607	32.8950	469.7398
6663	106.6226	6.5409			20.7028	0.9606	32.8950	428.6080
6664	106.6356	6.5414			21.1022	0.9605	32.8950	445.3043
6665	106.6486	6.5420			22.1389	0.9604	32.8950	490.1323
6666	106.6616	6.5426			21.2746	0.9604	32.8950	452.6083
6667	106.6746	6.5431			21.2604	0.9603	32.8950	452.0054
6668	106.6876	6.5437			22.1621	0.9602	32.8950	491.1595
6669	106.7006	6.5442			22.5215	0.9601	32.8950	507.2187
6670	106.7136	6.5448			21.9281	0.9600	32.8950	480.8431
6671	106.7266	6.5453			21.9255	0.9600	32.8950	480.7276
6672	106.7396	6.5459			21.8438	0.9599	32.8950	477.1502
6673	106.7526	6.5464			21.5967	0.9598	32.8950	466.4195
6674	106.7656	6.5470			21.4306	0.9597	32.8950	459.2693
6675	106.7786	6.5475			21.7438	0.9596	32.8950	472.7921
6676	106.7916	6.5481			22.1027	0.9595	32.8950	488.5292
6677	106.8046	6.5486			22.3854	0.9595	32.8950	501.1043
6678	106.8176	6.5492			22.6492	0.9594	32.8950	512.9852
6679	106.8306	6.5497			22.4539	0.9593	32.8950	504.1785
6680	106.8436	6.5503			23.2712	0.9592	32.8950	541.5485
6681	106.8566	6.5508			23.3559	0.9591	32.8950	545.4960
6682	106.8696	6.5514			23.0296	0.9591	32.8950	530.3639
6683	106.8826	6.5519			23.2074	0.9590	32.8950	538.5848
6684	106.8956	6.5525			23.4123	0.9589	32.8950	548.1354
6685	106.9086	6.5530			23.6827	0.9588	32.8950	560.8690
6686	106.9216	6.5536			23.9590	0.9587	32.8950	574.0326
6687	106.9346	6.5541			23.9041	0.9587	32.8950	571.4053
6688	106.9476	6.5547			23.7372	0.9586	32.8950	563.4532
6689	106.9606	6.5552			24.5474	0.9585	32.8950	602.5753
6690	106.9736	6.5558			24.8685	0.9584	32.8950	618.4436
6691	106.9866	6.5563			25.2498	0.9583	32.8950	637.5515
6692	106.9996	6.5569			26.4378	0.9583	32.8950	698.9587
6693	107.0126	6.5574			27.3313	0.9582	32.8950	746.9979
6694	107.0256	6.5580			27.5607	0.9581	32.8950	759.5900
6695	107.0386	6.5585			27.7150	0.9580	32.8950	768.1212
6696	107.0516	6.5591			29.3565	0.9579	32.8950	861.8053
6697	107.0646	6.5596			31.6005	0.9579	32.8950	998.5905
6698	107.0776	6.5602			32.9533	0.9578	32.8950	1085.9185
6699	107.0906	6.5607			35.0378	0.9577	32.8950	1227.6450
6700	107.1036	6.5613			38.2613	0.9576	32.8950	1463.9235
6701	107.1166	6.5618			40.7421	0.9575	32.8950	1659.9185
6702	107.1296	6.5624			43.5724	0.9575	32.8950	1898.5506
6703	107.1426	6.5629			46.6762	0.9574	32.8950	2178.6650
6704	107.1556	6.5635			48.6331	0.9573	32.8950	2365.1824
6705	107.1686	6.5640			50.4884	0.9572	32.8950	2549.0795
6706	107.1816	6.5646			51.0110	0.9571	32.8950	2602.1263
6707	107.1946	6.5651			49.9934	0.9571	32.8950	2499.3389
6708	107.2076	6.5657			48.5157	0.9570	32.8950	2353.7747
6709	107.2206	6.5662			45.4290	0.9569	32.8950	2063.7948
6710	107.2336	6.5668			42.4042	0.9568	32.8950	1798.1184
6711	107.2466	6.5673			40.2263	0.9567	32.8950	1618.1554
6712	107.2596	6.5679			37.5448	0.9567	32.8950	1409.6105
6713	107.2726	6.5684			34.7411	0.9566	32.8950	1206.9446
6714	107.2856	6.5690			32.6499	0.9565	32.8950	1066.0184
6715	107.2986	6.5695			31.4494	0.9564	32.8950	989.0629
6716	107.3116	6.5701			30.0521	0.9563	32.8950	903.1271
6717	107.3246	6.5706			28.4714	0.9563	32.8950	810.6180
6718	107.3376	6.5712			28.0739	0.9562	32.8950	788.1464
6719	107.3506	6.5717			26.8892	0.9561	32.8950	723.0317
6720	107.3636	6.5723			26.7073	0.9560	32.8950	713.2812
6721	107.3766	6.5728			27.2207	0.9559	32.8950	740.9663
6722	107.3896	6.5734			26.6792	0.9559	32.8950	711.7816
6723	107.4026	6.5739			25.8474	0.9558	32.8950	668.0878
6724	107.4156	6.5745			26.8357	0.9557	32.8950	720.1532
6725	107.4286	6.5750			26.7032	0.9556	32.8950	713.0604
6726	107.4416	6.5756			27.4818	0.9555	32.8950	755.2521
6727	107.4546	6.5761			28.5116	0.9555	32.8950	812.9105
6728	107.4676	6.5767			28.3079	0.9554	32.8950	801.3375
6729	107.4806	6.5772			29.3709	0.9553	32.8950	862.6520
6730	107.4936	6.5777			31.5793	0.9552	32.8950	997.2541
6731	107.5066	6.5783			32.9859	0.9551	32.8950	1088.0714
6732	107.5196	6.5788			34.5195	0.9551	32.8950	1191.5924
6733	107.5326	6.5794			36.0659	0.9550	32.8950	1300.7501
6734	107.5456	6.5799			38.1703	0.9549	32.8950	1456.9732
6735	107.5586	6.5805			38.7540	0.9548	32.8950	1501.8706
6736	107.5716	6.5810			38.3653	0.9547	32.8950	1471.8958
6737	107.5846	6.5816			37.9726	0.9547	32.8950	1441.9204
6738	107.5976	6.5821			37.8104	0.9546	32.8950	1429.6268
6739	107.6106	6.5827			35.2231	0.9545	32.8950	1240.6676
6740	107.6236	6.5832			33.9689	0.9544	32.8950	1153.8864
6741	107.6366	6.5838			31.3522	0.9543	32.8950	982.9621
6742	107.6496	6.5843			30.3029	0.9543	32.8950	918.2658
6743	107.6626	6.5849			29.1513	0.9542	32.8950	849.7985
6744	107.6756	6.5854			27.7740	0.9541	32.8950	771.3946
6745	107.6886	6.5859			26.3481	0.9540	32.8950	694.2213
6746	107.7016	6.5865			25.5423	0.9540	32.8950	652.4076
6747	107.7146	6.5870			25.2677	0.9539	32.8950	638.4591
6748	107.7276	6.5876			23.3500	0.9538	32.8950	545.2224
6749	107.7406	6.5881			24.1202	0.9537	32.8950	581.7859
6750	107.7536	6.5887			23.1374	0.9536	32.8950	535.3400
6751	107.7666	6.5892			23.9313	0.9536	32.8950	572.7067
6752	107.7796	6.5898			23.6766	0.9535	32.8950	560.5791
6753	107.7926	6.5903			23.0668	0.9534	32.8950	532.0781
6754	107.8056	6.5909			23.4288	0.9533	32.8950	548.9094
6755	107.8186	6.5914			21.5250	0.9532	32.8950	463.3269
6756	107.8316	6.5919			22.0759	0.9532	32.8950	487.3455
6757	107.8446	6.5925			21.6718	0.9531	32.8950	469.6668
6758	107.8576	6.5930			21.8102	0.9530	32.8950	475.6849
6759	107.8706	6.5936			22.2464	0.9529	32.8950	494.9012
6760	107.8836	6.5941			22.1447	0.9528	32.8950	490.3892
6761	107.8966	6.5947			20.9108	0.9528	32.8950	437.2628
6762	107.9096	6.5952			21.2655	0.9527	32.8950	452.2211
6763	107.9226	6.5958			21.6445	0.9526	32.8950	468.4859
6764	107.9356	6.5963			22.0278	0.9525	32.8950	485.2226
6765	107.9486	6.5968			21.6631	0.9525	32.8950	469.2895
6766	107.9616	6.5974			21.2836	0.9524	32.8950	452.9904
6767	107.9746	6.5979			21.1755	0.9523	32.8950	448.4030
6768	107.9876	6.5985			21.6260	0.9522	32.8950	467.6824
6769	108.0006	6.5990			22.0121	0.9521	32.8950	484.5334
6770	108.0136	6.5996			21.3166	0.9521	32.8950	454.3994
6771	108.0266	6.6001			22.2875	0.9520	32.8950	496.7335
6772	108.0396	6.6007			21.4208	0.9519	32.8950	458.8519
6773	108.0526	6.6012			21.6369	0.9518	32.8950	468.1537
6774	108.0656	6.6017			21.7119	0.9517	32.8950	471.4076
6775	108.0786	6.6023			21.5754	0.9517	32.8950	465.4959
6776	108.0916	6.6028			21.1037	0.9516	32.8950	445.3669
6777	108.1046	6.6034			21.2665	0.9515	32.8950	452.2633
6778	108.1176	6.6039			21.6707	0.9514	32.8950	469.6176
6779	108.1306	6.6045			21.3036	0.9514	32.8950	453.8414
6780	108.1436	6.6050			20.1797	0.9513	32.8950	407.2187
6781	108.1566	6.6055			20.6854	0.9512	32.8950	427.8849
6782	108.1696	6.6061			21.6885	0.9511	32.8950	470.3907
6783	108.1826	6.6066			21.8415	0.9510	32.8950	477.0515
6784	108.1956	6.6072			21.7144	0.9510	32.8950	471.5150
6785	108.2086	6.6077			21.7112	0.9509	32.8950	471.3742
6786	108.2216	6.6083			21.5063	0.9508	32.8950	462.5198
6787	108.2346	6.6088			21.1185	0.9507	32.8950	445.9898
6788	108.2476	6.6093			21.5481	0.9507	32.8950	464.3206
6789	108.2606	6.6099			21.3153	0.9506	32.8950	454.3414
6790	108.2736	6.6104			20.5174	0.9505	32.8950	420.9636
6791	108.2866	6.6110			20.4552	0.9504	32.8950	418.4132
6792	108.2996	6.6115			20.7853	0.9503	32.8950	432.0291
6793	108.3126	6.6121			21.0494	0.9503	32.8950	443.0770
6794	108.3256	6.6126			21.0574	0.9502	32.8950	443.4133
6795	108.3386	6.6131			21.3608	0.9501	32.8950	456.2843
6796	108.3516	6.6137			21.5566	0.9500	32.8950	464.6883
6797	108.3646	6.6142			21.2251	0.9500	32.8950	450.5037
6798	108.3776	6.6148			20.6381	0.9499	32.8950	425.9316
6799	108.3906	6.6153			21.1398	0.9498	32.8950	446.8900
6800	108.4036	6.6158			21.1190	0.9497	32.8950	446.0113
6801	108.4166	6.6164			20.7219	0.9496	32.8950	429.3965
6802	108.4296	6.6169			20.8433	0.9496	32.8950	434.4448
6803	108.4426	6.6175			21.1119	0.9495	32.8950	445.7119
6804	108.4556	6.6180			21.5287	0.9494	32.8950	463.4841
6805	108.4686	6.6185			21.1311	0.9493	32.8950	446.5229
6806	108.4816	6.6191			20.2148	0.9493	32.8950	408.6387
6807	108.4946	6.6196			20.4871	0.9492	32.8950	419.7209
6808	108.5076	6.6202			20.9301	0.9491	32.8950	438.0695
6809	108.5206	6.6207			20.8728	0.9490	32.8950	435.6725
6810	108.5336	6.6213			20.9215	0.9489	32.8950	437.7074
6811	108.5466	6.6218			20.9050	0.9489	32.8950	437.0185
6812	108.5596	6.6223			21.0814	0.9488	32.8950	444.4247
6813	108.5726	6.6229			20.8709	0.9487	32.8950	435.5943
6814	108.5856	6.6234			21.5215	0.9486	32.8950	463.1746
6815	108.5986	6.6240			21.6083	0.9486	32.8950	466.9189
6816	108.6116	6.6245			21.0583	0.9485	32.8950	443.4513
6817	108.6246	6.6250			21.2726	0.9484	32.8950	452.5217
6818	108.6376	6.6256			21.4241	0.9483	32.8950	458.9911
6819	108.6506	6.6261			21.3487	0.9482	32.8950	455.7654
6820	108.6636	6.6267			20.6096	0.9482	32.8950	424.7572
6821	108.6766	6.6272			20.7692	0.9481	32.8950	431.3610
6822	108.6896	6.6277			20.7094	0.9480	32.8950	428.8796
6823	108.7026	6.6283			20.8269	0.9479	32.8950	433.7599
6824	108.7156	6.6288			20.7533	0.9479	32.8950	430.6999
6825	108.7286	6.6293			20.9937	0.9478	32.8950	440.7369
6826	108.7416	6.6299			21.7008	0.9477	32.8950	470.9237
6827	108.7546	6.6304			21.9440	0.9476	32.8950	481.5407
6828	108.7676	6.6310			21.7210	0.9476	32.8950	471.8019
6829	108.7806	6.6315			21.0179	0.9475	32.8950	441.7535
6830	108.7936	6.6320			21.1139	0.9474	32.8950	445.7971
6831	108.8066	6.6326			21.1496	0.9473	32.8950	447.3050
6832	108.8196	6.6331			21.5434	0.9472	32.8950	464.1171
6833	108.8326	6.6337			21.5248	0.9472	32.8950	463.3189
6834	108.8456	6.6342			21.6607	0.9471	32.8950	469.1876
6835	108.8586	6.6347			21.2172	0.9470	32.8950	450.1705
6836	108.8716	6.6353			20.5179	0.9469	32.8950	420.9829
6837	108.8846	6.6358			21.0623	0.9469	32.8950	443.6202
6838	108.8976	6.6364			21.4597	0.9468	32.8950	460.5193
6839	108.9106	6.6369			20.8971	0.9467	32.8950	436.6895
6840	108.9236	6.6374			21.4319	0.9466	32.8950	459.3248
6841	108.9366	6.6380			20.9642	0.9466	32.8950	439.4972
6842	108.9496	6.6385			21.3854	0.9465	32.8950	457.3366
6843	108.9626	6.6390			21.5818	0.9464	32.8950	465.7726
6844	108.9756	6.6396			21.3184	0.9463	32.8950	454.4751
6845	108.9886	6.6401			20.9322	0.9462	32.8950	438.1560
6846	109.0016	6.6407			20.3070	0.9462	32.8950	412.3727
6847	109.0146	6.6412			20.9626	0.9461	32.8950	439.4314
6848	109.0276	6.6417			21.1229	0.9460	32.8950	446.1775
6849	109.0406	6.6423			21.5262	0.9459	32.8950	463.3754
6850	109.0536	6.6428			21.2662	0.9459	32.8950	452.2528
6851	109.0666	6.6433			21.3633	0.9458	32.8950	456.3897
6852	109.0796	6.6439			20.2018	0.9457	32.8950	408.1114
6853	109.0926	6.6444			20.3352	0.9456	32.8950	413.5192
6854	109.1056	6.6449			21.3316	0.9456	32.8950	455.0390
6855	109.1186	6.6455			21.6998	0.9455	32.8950	470.8803
6856	109.1316	6.6460			21.9949	0.9454	32.8950	483.7737
6857	109.1446	6.6466			20.6310	0.9453	32.8950	425.6396
6858	109.1576	6.6471			20.4740	0.9453	32.8950	419.1862
6859	109.1706	6.6476			20.9753	0.9452	32.8950	439.9622
6860	109.1836	6.6482			20.7970	0.9451	32.8950	432.5138
6861	109.1966	6.6487			21.3165	0.9450	32.8950	454.3916
6862	109.2096	6.6492			21.3325	0.9449	32.8950	455.0769
6863	109.2226	6.6498			21.5225	0.9449	32.8950	463.2183
6864	109.2356	6.6503			20.9885	0.9448	32.8950	440.5164
6865	109.2486	6.6508			21.3928	0.9447	32.8950	457.6525
6866	109.2616	6.6514			20.8842	0.9446	32.8950	436.1489
6867	109.2746	6.6519			21.0175	0.9446	32.8950	441.7345
6868	109.2876	6.6525			20.6959	0.9445	32.8950	428.3200
6869	109.3006	6.6530			21.2711	0.9444	32.8950	452.4618
6870	109.3136	6.6535			22.0383	0.9443	32.8950	485.6852
6871	109.3266	6.6541			21.8363	0.9443	32.8950	476.8261
6872	109.3396	6.6546			21.0794	0.9442	32.8950	444.3418
6873	109.3526	6.6551			21.2373	0.9441	32.8950	451.0227
6874	109.3656	6.6557			21.2317	0.9440	32.8950	450.7840
6875	109.3786	6.6562			21.4551	0.9440	32.8950	460.3229
6876	109.3916	6.6567			21.6083	0.9439	32.8950	466.9207
6877	109.4046	6.6573			21.8115	0.9438	32.8950	475.7423
6878	109.4176	6.6578			20.9710	0.9437	32.8950	439.7848
6879	109.4306	6.6583			20.5050	0.9437	32.8950	420.4562
6880	109.4436	6.6589			20.9664	0.9436	32.8950	439.5893
6881	109.4566	6.6594			21.2809	0.9435	32.8950	452.8763
6882	109.4696	6.6599			21.3986	0.9434	32.8950	457.8985
6883	109.4826	6.6605			21.1219	0.9434	32.8950	446.1355
6884	109.4956	6.6610			20.8822	0.9433	32.8950	436.0666
6885	109.5086	6.6615			21.3434	0.9432	32.8950	455.5403
6886	109.5216	6.6621			21.4204	0.9431	32.8950	458.8357
6887	109.5346	6.6626			21.3067	0.9431	32.8950	453.9750
6888	109.5476	6.6631			22.1264	0.9430	32.8950	489.5795
6889	109.5606	6.6637			21.6038	0.9429	32.8950	466.7250
6890	109.5736	6.6642			21.7279	0.9428	32.8950	472.1000
6891	109.5866	6.6647			21.7637	0.9427	32.8950	473.6584
6892	109.5996	6.6653			21.7602	0.9427	32.8950	473.5047
6893	109.6126	6.6658			21.5941	0.9426	32.8950	466.3061
6894	109.6256	6.6663			21.1684	0.9425	32.8950	448.1001
6895	109.6386	6.6669			20.9432	0.9424	32.8950	438.6175
6896	109.6516	6.6674			21.1136	0.9424	32.8950	445.7855
6897	109.6646	6.6679			21.2738	0.9423	32.8950	452.5758
6898	109.6776	6.6685			21.7050	0.9422	32.8950	471.1075
6899	109.6906	6.6690			22.0353	0.9421	32.8950	485.5559
6900	109.7036	6.6695			21.7713	0.9421	32.8950	473.9877
6901	109.7166	6.6701			21.7018	0.9420	32.8950	470.9692
6902	109.7296	6.6706			21.5737	0.9419	32.8950	465.4243
6903	109.7426	6.6711			20.7293	0.9418	32.8950	429.7039
6904	109.7556	6.6717			20.8533	0.9418	32.8950	434.8605
6905	109.7686	6.6722			20.8734	0.9417	32.8950	435.6979
6906	109.7816	6.6727			20.4146	0.9416	32.8950	416.7566
6907	109.7946	6.6733			20.3022	0.9415	32.8950	412.1798
6908	109.8076	6.6738			20.7283	0.9415	32.8950	429.6645
6909	109.8206	6.6743			21.2801	0.9414	32.8950	452.8419
6910	109.8336	6.6749			20.9127	0.9413	32.8950	437.3404
6911	109.8466	6.6754			20.9001	0.9412	32.8950	436.8157
6912	109.8596	6.6759			20.9655	0.9412	32.8950	439.5503
6913	109.8726	6.6765			21.3485	0.9411	32.8950	455.7575
6914	109.8856	6.6770			21.7366	0.9410	32.8950	472.4781
6915	109.8986	6.6775			21.4183	0.9409	32.8950	458.7438
6916	109.9116	6.6781			21.3060	0.9409	32.8950	453.9462
6917	109.9246	6.6786			21.9756	0.9408	32.8950	482.9253
6918	109.9376	6.6791			21.4319	0.9407	32.8950	459.3259
6919	109.9506	6.6797			21.0048	0.9406	32.8950	441.2028
6920	109.9636	6.6802			20.7132	0.9406	32.8950	429.0368
6921	109.9766	6.6807			21.2303	0.9405	32.8950	450.7270
6922	109.9896	6.6812			21.4247	0.9404	32.8950	459.0168
6923	110.0026	6.6818			21.3776	0.9403	32.8950	457.0000
6924	110.0156	6.6823			21.3199	0.9403	32.8950	454.5370
6925	110.0286	6.6828			21.3647	0.9402	32.8950	456.4489
6926	110.0416	6.6834			21.6721	0.9401	32.8950	469.6795
6927	110.0546	6.6839			21.0445	0.9400	32.8950	442.8695
6928	110.0676	6.6844			20.5145	0.9400	32.8950	420.8460
6929	110.0806	6.6850			21.7233	0.9399	32.8950	471.9008
6930	110.0936	6.6855			21.3959	0.9398	32.8950	457.7848
6931	110.1066	6.6860			21.0974	0.9397	32.8950	445.0995
6932	110.1196	6.6865			21.4429	0.9397	32.8950	459.7985
6933	110.1326	6.6871			21.4537	0.9396	32.8950	460.2624
6934	110.1456	6.6876			20.3320	0.9395	32.8950	413.3895
6935	110.1586	6.6881			21.2645	0.9395	32.8950	452.1797
6936	110.1716	6.6887			21.4321	0.9394	32.8950	459.3357
6937	110.1846	6.6892			20.8909	0.9393	32.8950	436.4311
6938	110.1976	6.6897			20.9349	0.9392	32.8950	438.2689
6939	110.2106	6.6903			20.5465	0.9392	32.8950	422.1570
6940	110.2236	6.6908			21.3780	0.9391	32.8950	457.0176
6941	110.2366	6.6913			21.0854	0.9390	32.8950	444.5936
6942	110.2496	6.6918			21.6950	0.9389	32.8950	470.6730
6943	110.2626	6.6924			21.3587	0.9389	32.8950	456.1935
6944	110.2756	6.6929			21.4851	0.9388	32.8950	461.6076
6945	110.2886	6.6934			20.8756	0.9387	32.8950	435.7912
6946	110.3016	6.6940			21.3108	0.9386	32.8950	454.1501
6947	110.3146	6.6945			21.7626	0.9386	32.8950	473.6100
6948	110.3276	6.6950			21.0857	0.9385	32.8950	444.6051
6949	110.3406	6.6955			20.6687	0.9384	32.8950	427.1964
6950	110.3536	6.6961			21.0655	0.9383	32.8950	443.7546
6951	110.3666	6.6966			20.1275	0.9383	32.8950	405.1176
6952	110.3796	6.6971			22.4345	0.9382	32.8950	503.3088
6953	110.3926	6.6977			21.9386	0.9381	32.8950	481.3020
6954	110.4056	6.6982			22.2683	0.9380	32.8950	495.8775
6955	110.4186	6.6987			21.9999	0.9380	32.8950	483.9948
6956	110.4316	6.6992			21.5910	0.9379	32.8950	466.1734
6957	110.4446	6.6998			21.2437	0.9378	32.8950	451.2934
6958	110.4576	6.7003			21.4414	0.9377	32.8950	459.7347
6959	110.4706	6.7008			20.9950	0.9377	32.8950	440.7880
6960	110.4836	6.7014			21.9073	0.9376	32.8950	479.9284
6961	110.4966	6.7019			21.7392	0.9375	32.8950	472.5925
6962	110.5096	6.7024			22.2965	0.9375	32.8950	497.1324
6963	110.5226	6.7029			20.6903	0.9374	32.8950	428.0900
6964	110.5356	6.7035			20.8070	0.9373	32.8950	432.9318
6965	110.5486	6.7040			20.3070	0.9372	32.8950	412.3745
6966	110.5616	6.7045			20.4891	0.9372	32.8950	419.8026
6967	110.5746	6.7050			19.8636	0.9371	32.8950	394.5634
6968	110.5876	6.7056			20.5939	0.9370	32.8950	424.1093
6969	110.6006	6.7061			21.0014	0.9369	32.8950	441.0592
6970	110.6136	6.7066			21.5473	0.9369	32.8950	464.2863
6971	110.6266	6.7072			21.1415	0.9368	32.8950	446.9617
6972	110.6396	6.7077			21.7662	0.9367	32.8950	473.7695
6973	110.6526	6.7082			22.3176	0.9366	32.8950	498.0771
6974	110.6656	6.7087			22.3509	0.9366	32.8950	499.5647
6975	110.6786	6.7093			20.9873	0.9365	32.8950	440.4656
6976	110.6916	6.7098			21.4304	0.9364	32.8950	459.2606
6977	110.7046	6.7103			20.6910	0.9363	32.8950	428.1182
6978	110.7176	6.7108			20.9432	0.9363	32.8950	438.6181
6979	110.7306	6.7114			20.7306	0.9362	32.8950	429.7570
6980	110.7436	6.7119			21.6131	0.9361	32.8950	467.1249
6981	110.7566	6.7124			21.3486	0.9361	32.8950	455.7616
6982	110.7696	6.7129			21.4177	0.9360	32.8950	458.7182
6983	110.7826	6.7135			21.7013	0.9359	32.8950	470.9471
6984	110.7956	6.7140			21.2414	0.9358	32.8950	451.1987
6985	110.8086	6.7145			21.2730	0.9358	32.8950	452.5393
6986	110.8216	6.7150			21.8740	0.9357	32.8950	478.4736
6987	110.8346	6.7156			21.5747	0.9356	32.8950	465.4685
6988	110.8476	6.7161			21.2517	0.9355	32.8950	451.6357
6989	110.8606	6.7166			21.5234	0.9355	32.8950	463.2586
6990	110.8736	6.7171			21.2382	0.9354	32.8950	451.0628
6991	110.8866	6.7177			21.6929	0.9353	32.8950	470.5819
6992	110.8996	6.7182			21.2793	0.9352	32.8950	452.8093
6993	110.9126	6.7187			21.0469	0.9352	32.8950	442.9718
6994	110.9256	6.7192			21.1751	0.9351	32.8950	448.3867
6995	110.9386	6.7198			21.3364	0.9350	32.8950	455.2407
6996	110.9516	6.7203			21.4891	0.9350	32.8950	461.7804
6997	110.9646	6.7208			21.9338	0.9349	32.8950	481.0901
6998	110.9776	6.7213			21.7038	0.9348	32.8950	471.0549
6999	110.9906	6.7219			21.9073	0.9347	32.8950	479.9305
7000	111.0036	6.7224			22.0364	0.9347	32.8950	485.6016
7001	111.0166	6.7229			21.2020	0.9346	32.8950	449.5262
7002	111.0296	6.7234			21.2468	0.9345	32.8950	451.4254
7003	111.0426	6.7240			22.0973	0.9344	32.8950	488.2925
7004	111.0556	6.7245			21.7521	0.9344	32.8950	473.1543
7005	111.0686	6.7250			21.3801	0.9343	32.8950	457.1085
7006	111.0816	6.7255			21.4963	0.9342	32.8950	462.0920
7007	111.0946	6.7261			21.5446	0.9342	32.8950	464.1709
7008	111.1076	6.7266			21.7509	0.9341	32.8950	473.1024
7009	111.1206	6.7271			21.9155	0.9340	32.8950	480.2897
7010	111.1336	6.7276			21.9938	0.9339	32.8950	483.7270
7011	111.1466	6.7281			21.1631	0.9339	32.8950	447.8771
7012	111.1596	6.7287			21.1021	0.9338	32.8950	445.2995
7013	111.1726	6.7292			21.5977	0.9337	32.8950	466.4595
7014	111.1856	6.7297			20.8671	0.9336	32.8950	435.4364
7015	111.1986	6.7302			20.8487	0.9336	32.8950	434.6693
7016	111.2116	6.7308			21.3550	0.9335	32.8950	456.0359
7017	111.2246	6.7313			21.6135	0.9334	32.8950	467.1426
7018	111.2376	6.7318			21.3893	0.9334	32.8950	457.5022
7019	111.2506	6.7323			21.3425	0.9333	32.8950	455.5032
7020	111.2636	6.7329			21.3305	0.9332	32.8950	454.9902
7021	111.2766	6.7334			21.8977	0.9331	32.8950	479.5096
7022	111.2896	6.7339			21.7025	0.9331	32.8950	471.0000
7023	111.3026	6.7344			21.4460	0.9330	32.8950	459.9306
7024	111.3156	6.7349			21.0999	0.9329	32.8950	445.2069
7025	111.3286	6.7355			21.1737	0.9329	32.8950	448.3252
7026	111.3416	6.7360			20.2842	0.9328	32.8950	411.4504
7027	111.3546	6.7365			20.1743	0.9327	32.8950	407.0023
7028	111.3676	6.7370			20.7291	0.9326	32.8950	429.6941
7029	111.3806	6.7375			21.4555	0.9326	32.8950	460.3396
7030	111.3936	6.7381			21.5469	0.9325	32.8950	464.2690
7031	111.4066	6.7386			22.2603	0.9324	32.8950	495.5228
7032	111.4196	6.7391			21.8687	0.9323	32.8950	478.2414
7033	111.4326	6.7396			21.1468	0.9323	32.8950	447.1856
7034	111.4456	6.7402			21.7664	0.9322	32.8950	473.7758
7035	111.4586	6.7407			21.0272	0.9321	32.8950	442.1415
7036	111.4716	6.7412			20.8990	0.9321	32.8950	436.7692
7037	111.4846	6.7417			21.1553	0.9320	32.8950	447.5465
7038	111.4976	6.7422			21.5421	0.9319	32.8950	464.0604
7039	111.5106	6.7428			21.7486	0.9318	32.8950	473.0035
7040	111.5236	6.7433			22.1399	0.9318	32.8950	490.1760
7041	111.5366	6.7438			21.7033	0.9317	32.8950	471.0318
7042	111.5496	6.7443			21.2694	0.9316	32.8950	452.3855
7043	111.5626	6.7448			21.7955	0.9316	32.8950	475.0422
7044	111.5756	6.7454			21.0223	0.9315	32.8950	441.9376
7045	111.5886	6.7459			21.2478	0.9314	32.8950	451.4674
7046	111.6016	6.7464			21.6605	0.9313	32.8950	469.1766
7047	111.6146	6.7469			21.0413	0.9313	32.8950	442.7377
7048	111.6276	6.7474			21.0426	0.9312	32.8950	442.7905
7049	111.6406	6.7480			21.7740	0.9311	32.8950	474.1075
7050	111.6536	6.7485			21.1932	0.9311	32.8950	449.1534
7051	111.6666	6.7490			21.6620	0.9310	32.8950	469.2414
7052	111.6796	6.7495			22.2048	0.9309	32.8950	493.0544
7053	111.6926	6.7500			21.6802	0.9308	32.8950	470.0323
7054	111.7056	6.7506			22.4801	0.9308	32.8950	505.3528
7055	111.7186	6.7511			21.6778	0.9307	32.8950	469.9275
7056	111.7316	6.7516			21.4713	0.9306	32.8950	461.0168
7057	111.7446	6.7521			20.8640	0.9305	32.8950	435.3065
7058	111.7576	6.7526			21.6394	0.9305	32.8950	468.2619
7059	111.7706	6.7532			22.1647	0.9304	32.8950	491.2725
7060	111.7836	6.7537			21.5899	0.9303	32.8950	466.1220
7061	111.7966	6.7542			21.5858	0.9303	32.8950	465.9485
7062	111.8096	6.7547			21.7818	0.9302	32.8950	474.4474
7063	111.8226	6.7552			22.2165	0.9301	32.8950	493.5736
7064	111.8356	6.7558			21.5778	0.9300	32.8950	465.5998
7065	111.8486	6.7563			21.3052	0.9300	32.8950	453.9117
7066	111.8616	6.7568			22.1935	0.9299	32.8950	492.5521
